DateTime,entity,current1,current2,pressure1,pressure2,rate1,rate2,temperature1,temperature2,torque1,torque2
2016-02-19T10:21:56.160000Z,machine1,10.224,0.62137,4.6576,6.7921,5.1261,-5.8214,-11.863,7.0249,-10.533,-4.1221
2016-02-19T10:23:05.280000Z,machine1,12.012,0.60596,4.674,7.1089,4.8348,-6.4047,-13.093,14.255,-10.816,-3.1505
2016-02-19T10:24:14.400000Z,machine1,12.1,0.60324,4.5605,7.2066,4.7715,-6.5068,-6.4859,3.125,-11.398,-2.5856
2016-02-19T10:25:23.520000Z,machine1,11.758,-0.66929,3.9555,6.9434,4.835,-6.4848,-16.978,-6.6966,-12.354,-5.5236
2016-02-19T10:26:32.640000Z,machine1,10.16,-0.76735,4.0837,4.2399,5.1742,-6.4999,-10.693,6.0835,-8.9077,-6.4769
2016-02-19T10:27:41.760000Z,machine1,9.1472,-1.0377,5.288,7.5905,5.1711,-5.836,-10.531,-10.849,-9.6421,0.33322
2016-02-19T10:28:50.880000Z,machine1,8.2286,-1.3793,5.4452,4.9599,5.6982,-6.1976,-7.8732,-0.78962,-14.49,3.9211
2016-02-19T10:30:00.000000Z,machine1,8.8327,-0.25999,4.8206,6.8248,5.5316,-5.3248,-9.7433,-5.8141,-8.9138,0.23199
2016-02-19T10:31:09.120000Z,machine1,7.417,-0.020254,5.0396,6.1897,5.3528,-4.8579,-8.302,-4.829,-9.9307,0.22977
2016-02-19T10:32:18.240000Z,machine1,6.6729,0.24482,5.8192,5.2939,6.1195,-4.225,-7.4631,-3.2714,-8.9652,-0.29818
2016-02-19T10:33:27.360000Z,machine1,6.9432,0.73125,5.51,5.672,5.861,-4.0146,-5.4582,-3.8862,-10.027,1.1292
2016-02-19T10:34:36.480000Z,machine1,7.7057,1.2732,4.9869,5.7147,5.5643,-4.6212,-4.774,-4.7015,-9.58,-0.60842
2016-02-19T10:35:45.600000Z,machine1,7.7957,1.2145,4.3917,6.5254,5.4036,-4.703,-5.5266,-0.40167,-10.02,-3.0209
2016-02-19T10:36:54.720000Z,machine1,9.9262,1.608,4.2838,7.2578,4.9828,-5.367,-14.793,9.1983,-10.501,-5.0563
2016-02-19T10:38:03.840000Z,machine1,11.896,1.611,3.8062,8.0597,4.9611,-5.7028,-12.018,12.383,-11.009,-4.3214
2016-02-19T10:39:12.960000Z,machine1,14.142,1.0554,2.8117,7.292,4.4012,-5.928,-11.261,1.9908,-12,-5.5568
2016-02-19T10:40:22.080000Z,machine1,12.453,-0.54068,3.4897,7.3667,5.051,-6.8537,-10.988,8.1295,-11.475,-9.0692
2016-02-19T10:41:31.200000Z,machine1,9.9476,-1.4942,4.0614,6.5257,4.4745,-6.2008,-7.5516,-10.874,-10.17,-1.4629
2016-02-19T10:42:40.320000Z,machine1,7.219,-1.5478,4.939,4.4896,5.2471,-5.4439,-9.7398,-2.3048,-12.046,4.6128
2016-02-19T10:43:49.440000Z,machine1,7.5762,-0.94108,5.4395,5.3928,4.9338,-5.8935,-9.8062,-2.2085,-14.866,0.72265
2016-02-19T10:44:58.560000Z,machine1,10.591,-0.37726,5.5916,6.7297,5.4415,-6.5422,-12.411,1.1397,-13.052,0.43223
2016-02-19T10:46:07.680000Z,machine1,10.652,-0.036801,5.1766,6.4071,5.2368,-6.6047,-9.2739,0.74972,-12.222,4.2544
2016-02-19T10:47:16.800000Z,machine1,8.1328,0.15852,5.1638,5.3466,5.2456,-5.978,-8.7261,-1.2572,-11.025,3.9597
2016-02-19T10:48:25.920000Z,machine1,6.2324,0.2764,5.1162,5.3134,5.598,-5.2701,-9.4352,-1.4821,-8.5076,4.3894
2016-02-19T10:49:35.040000Z,machine1,6.2102,0.30627,5.0159,4.8827,5.6781,-5.0543,-9.9535,0.035193,-6.0662,4.6499
2016-02-19T10:50:44.160000Z,machine1,7.2155,-0.1736,4.8559,5.0692,5.5665,-5.1988,-9.6774,-1.1802,-5.8071,6.7219
2016-02-19T10:51:53.280000Z,machine1,7.2137,-0.72058,4.5621,5.0905,5.1819,-5.5982,-9.3781,1.8926,-4.5918,-0.76642
2016-02-19T10:53:02.400000Z,machine1,7.9195,-0.7298,5.7654,5.7081,5.4886,-5.4445,-11.754,4.5719,-12.993,-12.707
2016-02-19T10:54:11.520000Z,machine1,10.614,-0.99956,4.3674,6.4369,5.5733,-7.0203,-9.8198,1.9151,-11.782,-9.2627
2016-02-19T10:55:20.640000Z,machine1,13.924,-0.98699,4.7047,6.18,4.7257,-7.5367,-11.594,2.1901,-9.404,-4.3237
2016-02-19T10:56:29.760000Z,machine1,13.395,0.5597,4.3608,6.5344,4.3013,-7.2236,-13.941,5.7624,-15.085,-2.1342
2016-02-19T10:57:38.880000Z,machine1,11.139,1.5486,4.58,6.3248,4.1724,-6.175,-11.973,9.3118,-8.8779,3.2313
2016-02-19T10:58:48.000000Z,machine1,9.5743,1.8628,4.9371,6.3633,4.9152,-4.1814,-9.7279,-2.6381,-11.04,6.1015
2016-02-19T10:59:57.120000Z,machine1,8.0261,1.9591,4.141,6.1485,6.018,-3.9308,-14.485,-5.2999,-10.427,-0.64722
2016-02-19T11:01:06.240000Z,machine1,8.6779,1.3738,4.8519,6.1108,5.8833,-4.7451,-13.157,0.40114,-9.6053,-2.0408
2016-02-19T11:02:15.360000Z,machine1,9.7614,0.44601,5.2716,6.3901,5.4297,-5.4256,-12.193,-2.3642,-9.6296,1.8618
2016-02-19T11:03:24.480000Z,machine1,8.9173,0.21423,5.4488,6.3902,5.2989,-5.3891,-9.5762,-4.6238,-10.24,0.029645
2016-02-19T11:04:33.600000Z,machine1,7.4037,0.36476,5.1254,6.001,5.3233,-5.3722,-7.99,-4.0076,-9.309,-0.22405
2016-02-19T11:05:42.720000Z,machine1,6.3017,0.63234,4.9803,5.8618,5.4732,-4.6907,-7.8583,-3.2445,-9.221,-0.68335
2016-02-19T11:06:51.840000Z,machine1,6.9445,1.101,4.8795,5.6684,6.033,-4.7629,-5.8195,-4.7503,-9.1615,-0.64457
2016-02-19T11:08:00.960000Z,machine1,7.7351,1.2502,5.0945,5.7993,6.2278,-4.8056,-5.5159,-4.4175,-9.7139,0.11022
2016-02-19T11:09:10.080000Z,machine1,7.7666,1.4732,4.5455,6.4648,5.5279,-4.8059,-5.9147,0.070316,-10.151,-1.0119
2016-02-19T11:10:19.200000Z,machine1,9.0496,2.0165,4.0395,6.6768,5.4665,-4.8506,-14.538,8.6721,-10.666,-4.8318
2016-02-19T11:11:28.320000Z,machine1,11.666,2.1884,3.7336,7.706,5.4486,-5.9609,-11.877,10.842,-10.509,-4.6203
2016-02-19T11:12:37.440000Z,machine1,12.946,1.925,3.1729,7.3313,4.7956,-5.6187,-7.4646,2.3565,-11.652,-3.7455
2016-02-19T11:13:46.560000Z,machine1,12.651,0.52333,3.4816,7.8074,3.4263,-5.936,-15.687,9.5262,-12.677,-7.7999
2016-02-19T11:14:55.680000Z,machine1,11.508,-0.53104,4.0193,6.214,6.5814,-6.0425,-10.435,-10.274,-9.9743,-5.2646
2016-02-19T11:16:04.800000Z,machine1,9.352,-1.3269,4.6361,5.5695,6.1446,-5.8829,-10.173,-7.7083,-10.761,2.6808
2016-02-19T11:17:13.920000Z,machine1,8.4272,-1.2471,4.5233,5.2671,5.5135,-5.4898,-9.5423,-2.0054,-16.183,1.6367
2016-02-19T11:18:23.040000Z,machine1,9.5794,0.015915,4.692,5.9155,6.1547,-5.8797,-12.106,0.89135,-13.682,0.28751
2016-02-19T11:19:32.160000Z,machine1,9.1825,1.028,4.4883,6.5161,6.1428,-6.0301,-8.8642,-0.025416,-11.294,3.6971
2016-02-19T11:20:41.280000Z,machine1,7.6636,1.5351,4.9667,5.6889,6.2318,-5.1703,-8.9011,0.44024,-9.9006,4.3806
2016-02-19T11:21:50.400000Z,machine1,6.2757,1.4918,4.6626,5.8274,6.2483,-4.7232,-9.8289,-0.55283,-9.0255,3.8549
2016-02-19T11:22:59.520000Z,machine1,6.1168,0.96711,5.0919,5.8303,6.559,-4.1912,-9.1347,0.68228,-6.9499,4.0974
2016-02-19T11:24:08.640000Z,machine1,7.345,0.55054,4.3127,5.8123,6.0042,-4.5986,-9.8784,-0.069314,-5.735,5.815
2016-02-19T11:25:17.760000Z,machine1,8.222,0.098551,4.693,6.4723,5.717,-5.0351,-10.564,0.31222,-6.4239,5.126
2016-02-19T11:26:26.880000Z,machine1,8.8163,-0.2402,4.5506,5.6369,5.744,-5.4369,-10.131,2.3905,-5.4889,-11.462
2016-02-19T11:27:36.000000Z,machine1,9.5299,-0.16796,3.3603,6.4162,5.7616,-6.1572,-10.788,2.967,-16.07,-12.169
2016-02-19T11:28:45.120000Z,machine1,12.14,0.056299,3.9932,6.9409,5.5406,-6.7567,-11.582,1.4983,-8.0417,-4.8155
2016-02-19T11:29:54.240000Z,machine1,13.367,0.95909,3.4409,6.658,4.9848,-6.7422,-12.357,2.561,-12.46,-2.2932
2016-02-19T11:31:03.360000Z,machine1,12.228,2.0859,3.7597,7.4672,5.025,-5.9458,-12.707,7.2341,-10.095,-5.975
2016-02-19T11:32:12.480000Z,machine1,10.293,2.2452,3.1186,6.8358,4.9208,-4.9061,-9.8408,1.7447,-7.4791,12.887
2016-02-19T11:33:21.600000Z,machine1,8.8858,2.7213,3.743,6.5051,6.1302,-3.3509,-11.395,-4.7206,-14.816,3.493
2016-02-19T11:34:30.720000Z,machine1,8.3568,2.6154,3.992,6.6393,6.1921,-3.9096,-15.054,-1.1134,-8.8702,-1.4018
2016-02-19T11:35:39.840000Z,machine1,9.43,1.4184,4.4901,6.863,5.4152,-5.3765,-13.276,-1.07,-11.159,-0.71141
2016-02-19T11:36:48.960000Z,machine1,9.331,0.89364,4.6596,7.073,4.9663,-5.0539,-11.862,-5.6927,-10.285,-0.089235
2016-02-19T11:37:58.080000Z,machine1,7.6,0.75703,4.5713,6.5001,6.4313,-3.8514,-8.6173,-5.0637,-8.9949,-0.17856
2016-02-19T11:39:07.200000Z,machine1,6.3028,0.66362,5.1682,5.7996,6.7429,-3.8146,-7.6938,-3.6007,-9.0117,-1.4795
2016-02-19T11:40:16.320000Z,machine1,6.3253,0.81064,4.991,5.5513,6.5244,-4.3188,-6.2147,-3.655,-9.6849,-0.33715
2016-02-19T11:41:25.440000Z,machine1,7.4817,0.95057,4.856,6.2339,5.8326,-4.7292,-5.017,-4.5021,-9.2202,-0.099957
2016-02-19T11:42:34.560000Z,machine1,8.5645,1.1957,4.5491,6.4712,5.2567,-4.5821,-5.5005,-2.7408,-10.51,-0.7941
2016-02-19T11:43:43.680000Z,machine1,9.0445,1.7115,4.3347,6.731,5.3196,-4.2324,-10.014,6.2143,-10.258,-2.5144
2016-02-19T11:44:52.800000Z,machine1,10.959,2.1221,3.8346,7.7855,5.6571,-5.2451,-13.73,12.957,-10.113,-5.7435
2016-02-19T11:46:01.920000Z,machine1,12.377,2.2161,3.837,7.6182,5.3463,-5.7774,-7.7206,6.7097,-11.128,-3.4087
2016-02-19T11:47:11.040000Z,machine1,14.219,1.1474,3.2423,6.8035,4.7599,-6.3186,-14.917,-1.1918,-12.433,-5.1986
2016-02-19T11:48:20.160000Z,machine1,12.383,-0.28323,4.3882,6.9409,5.3285,-6.1929,-8.1803,7.2501,-10.295,-7.3453
2016-02-19T11:49:29.280000Z,machine1,10.128,-1.3903,3.7669,6.5799,4.7867,-6.1506,-9.9028,-13.336,-10.588,-0.060347
2016-02-19T11:50:38.400000Z,machine1,8.4853,-1.8383,5.1937,4.8903,5.5581,-5.4376,-10.051,-3.0389,-13.731,4.0342
2016-02-19T11:51:47.520000Z,machine1,8.5833,-1.3372,5.4214,5.4442,5.4127,-5.3963,-10.043,0.62902,-15.33,0.087654
2016-02-19T11:52:56.640000Z,machine1,10.012,-0.21539,5.0842,6.2518,5.4159,-6.0379,-11.588,-0.26935,-12.945,1.7832
2016-02-19T11:54:05.760000Z,machine1,9.7762,0.51191,4.7944,6.3932,5.6453,-5.9067,-8.6601,1.2459,-11.728,4.4181
2016-02-19T11:55:14.880000Z,machine1,7.7341,0.72637,4.935,5.7653,5.4227,-5.5688,-8.7529,-1.3521,-10.726,4.1854
2016-02-19T11:56:24.000000Z,machine1,6.3453,0.39492,5.7075,5.3026,5.9697,-4.6286,-9.6384,0.078413,-8.7775,4.5723
2016-02-19T11:57:33.120000Z,machine1,6.5242,0.20233,5.0752,5.3517,6.0649,-4.7821,-9.3266,0.001318,-6.3072,4.0097
2016-02-19T11:58:42.240000Z,machine1,7.239,-0.11315,4.3631,4.8847,6.0071,-4.9704,-10.527,-1.1578,-6.0478,5.9598
2016-02-19T11:59:51.360000Z,machine1,7.6848,-0.20708,5.2249,6.2292,5.9006,-5.2827,-9.8058,0.94505,-3.641,-0.22812
2016-02-19T12:01:00.480000Z,machine1,8.9136,-0.33592,4.5124,5.6644,6.0423,-5.8651,-10.528,4.1136,-11.881,-9.5999
2016-02-19T12:02:09.600000Z,machine1,11.656,-0.019392,3.7463,6.639,6.153,-7.0479,-10.814,2.2775,-12.069,-11.174
2016-02-19T12:03:18.720000Z,machine1,13.128,0.54791,3.56,7.5236,5.0828,-6.7465,-11.761,1.4979,-7.5543,-3.7447
2016-02-19T12:04:27.840000Z,machine1,13.178,1.7778,3.7617,7.6673,4.3585,-5.3062,-13.729,5.4163,-17.064,5.6281
2016-02-19T12:05:36.960000Z,machine1,10.317,2.6364,4.1979,6.8263,5.519,-5.0764,-11.937,10.027,-9.2294,-5.8686
2016-02-19T12:06:46.080000Z,machine1,9.1992,2.6386,4.2357,6.4904,6.7438,-4.3435,-9.3878,-1.977,-12.014,9.1085
2016-02-19T12:07:55.200000Z,machine1,8.4017,2.5272,3.8471,6.8541,6.4992,-4.2835,-13.936,-3.48,-10.501,3.9535
2016-02-19T12:09:04.320000Z,machine1,8.6238,2.2951,4.7554,6.6488,6.6172,-4.3182,-14.202,1.1147,-8.8506,-3.0749
2016-02-19T12:10:13.440000Z,machine1,10.062,1.0284,4.7593,6.7128,6.5007,-4.5895,-13.224,-5.1434,-10.502,-0.84844
2016-02-19T12:11:22.560000Z,machine1,9.03,0.43534,4.9898,7.2548,6.4697,-4.7005,-9.8733,-6.1792,-8.5065,-2.3532
2016-02-19T12:12:31.680000Z,machine1,7.4865,0.37275,4.6597,6.0886,5.6675,-4.844,-7.8202,-5.1905,-9.4067,0.040707
2016-02-19T12:13:40.800000Z,machine1,6.4055,0.55716,4.9533,5.748,5.7296,-4.1256,-7.019,-3.7663,-9.2875,-0.23544
2016-02-19T12:14:49.920000Z,machine1,6.914,1.0854,4.5398,5.9581,5.9536,-4.1516,-5.248,-4.1771,-9.2349,0.1243
2016-02-19T12:15:59.040000Z,machine1,7.8416,1.5322,5.014,6.0409,6.0318,-4.517,-4.9683,-4.5608,-10.043,-0.16715
2016-02-19T12:17:08.160000Z,machine1,8.1257,1.5683,4.767,6.5916,5.7198,-4.5443,-5.0168,0.24909,-10.315,-0.51009
2016-02-19T12:18:17.280000Z,machine1,9.2881,1.9558,4.5118,7.066,5.3303,-4.8927,-16.347,12.17,-10.127,-5.4916
2016-02-19T12:19:26.400000Z,machine1,11.444,2.1478,3.9623,7.8088,5.194,-5.5886,-11.625,11.411,-10.457,-5.2416
2016-02-19T12:20:35.520000Z,machine1,13.342,1.805,3.1241,7.9844,5.102,-5.699,-6.8238,-1.6753,-11.34,-4.7689
2016-02-19T12:21:44.640000Z,machine1,12.906,0.3763,3.0779,6.9051,4.9437,-6.8041,-11.941,16.314,-11.975,-8.3671
2016-02-19T12:22:53.760000Z,machine1,11.186,-1.1935,4.4953,6.3016,6.0002,-7.0042,-11.183,-10.573,-10.733,-2.2428
2016-02-19T12:24:02.880000Z,machine1,8.7401,-1.4703,5.5948,5.045,8.0311,-6.4487,-10.881,-5.9778,-13.111,3.69
2016-02-19T12:25:12.000000Z,machine1,8.9798,-0.88194,4.2383,5.3939,7.2471,-6.6339,-8.1037,-1.4599,-15.345,0.77647
2016-02-19T12:26:21.120000Z,machine1,10.403,0.60316,4.8711,6.2342,6.8836,-8.117,-13.437,1.6536,-13.231,0.58061
2016-02-19T12:27:30.240000Z,machine1,9.7573,1.1427,4.3993,5.4797,3.8831,-9.5071,-8.8521,-0.027717,-11.382,4.8783
2016-02-19T12:28:39.360000Z,machine1,7.6535,0.99396,5.7201,5.9009,1.6833,-5.3259,-9.0977,-1.3956,-9.9903,4.4103
2016-02-19T12:29:48.480000Z,machine1,5.7821,0.81638,5.6501,4.9719,0.54848,-9.2272,-9.5631,0.018152,-8.3883,4.015
2016-02-19T12:30:57.600000Z,machine1,6.4658,0.48417,4.942,5.548,-0.51029,-8.5521,-9.1781,0.17443,-5.9474,4.1573
2016-02-19T12:32:06.720000Z,machine1,7.9323,0.17582,5.1075,5.0798,-1.5426,-8.6841,-9.5435,-1.0152,-6.0633,6.2776
2016-02-19T12:33:15.840000Z,machine1,8.0202,-0.28333,5.1147,5.548,-2.5659,-8.6763,-9.7865,-0.2215,-5.5318,1.3887
2016-02-19T12:34:24.960000Z,machine1,8.9275,-0.25671,5.2195,5.2798,-3.4732,-8.1082,-11.704,2.528,-11.498,-10.318
2016-02-19T12:35:34.080000Z,machine1,10.543,-0.24332,4.5877,5.8198,-4.8046,-8.4202,-10.241,3.5152,-13.584,-11.738
2016-02-19T12:36:43.200000Z,machine1,11.213,-0.37503,4.5163,6.057,-5.5532,-7.4695,-11.606,0.61164,-7.4117,-4.709
2016-02-19T12:37:52.320000Z,machine1,12.102,0.18131,3.9429,6.4735,-5.6707,-7.0218,-12.016,3.2202,-9.2942,1.9642
2016-02-19T12:39:01.440000Z,machine1,10.621,1.5906,4.8449,6.1577,-5.4327,-6.9785,-11.553,7.6308,-10.611,-10.465
2016-02-19T12:40:10.560000Z,machine1,9.8485,1.7919,3.9091,6.6905,-4.2704,-5.9438,-9.806,2.669,-12.577,7.6677
2016-02-19T12:41:19.680000Z,machine1,8.9125,2.2234,5.1367,6.09,-3.9761,-5.615,-12.175,-4.436,-9.873,4.5622
2016-02-19T12:42:28.800000Z,machine1,8.6081,2.3747,4.8942,6.0136,-4.5832,-5.1035,-14.967,-0.77447,-8.7048,-0.036932
2016-02-19T12:43:37.920000Z,machine1,9.9713,1.2846,5.1766,6.2909,-4.4465,-3.7928,-13.3,-2.4702,-11.874,-2.0792
2016-02-19T12:44:47.040000Z,machine1,9.4756,0.60594,5.1235,6.1257,-5.2826,-4.2183,-11.275,-5.4627,-9.7765,-0.57083
2016-02-19T12:45:56.160000Z,machine1,7.7177,0.81246,5.251,5.7533,-6.6902,-4.4826,-8.8198,-4.9886,-8.7425,-0.48662
2016-02-19T12:47:05.280000Z,machine1,6.7946,0.87288,5.2513,5.3517,-6.6584,-3.1963,-8.4453,-3.9207,-9.4884,0.31663
2016-02-19T12:48:14.400000Z,machine1,6.215,1.4169,4.9829,5.3193,-6.7268,-2.8405,-6.6844,-4.8603,-9.5503,-0.84815
2016-02-19T12:49:23.520000Z,machine1,7.0807,1.7651,5.297,5.3449,-6.481,-1.166,-5.5493,-5.2419,-9.3258,-1.029
2016-02-19T12:50:32.640000Z,machine1,7.3354,1.7578,5.4245,6.3787,-7.3821,-1.5408,-5.9479,-2.3576,-9.705,-2.9789
2016-02-19T12:51:41.760000Z,machine1,8.3776,1.5932,5.1245,5.6913,-7.3954,-3.7649,-10.584,6.9593,-9.9001,-3.3825
2016-02-19T12:52:50.880000Z,machine1,10.419,2.135,4.2945,6.5132,-8.3954,-5.4038,-12.415,12.449,-10.32,-4.4913
2016-02-19T12:54:00.000000Z,machine1,10.185,1.7632,3.5739,6.8614,5.9096,-4.4768,-11.952,9.4385,-11.619,-1.9017
2016-02-19T12:55:09.120000Z,machine1,12.374,1.6927,3.37,8.7264,5.96,-5.2776,-9.8493,7.6661,-11.229,-2.0483
2016-02-19T12:56:18.240000Z,machine1,13.408,-0.51443,3.3225,8.5441,5.9429,-5.511,-5.3381,-4.5477,-11.269,-3.4894
2016-02-19T12:57:27.360000Z,machine1,12.681,-2.4393,5.3127,9.2805,4.2714,-9.9723,-21.535,0.82319,-13.095,-7.095
2016-02-19T12:58:36.480000Z,machine1,8.6545,-0.005171,4.3743,6.2298,7.1844,-1.101,-10.356,3.0468,-10.549,-5.6156
2016-02-19T12:59:45.600000Z,machine1,6.2274,-0.33521,5.386,2.2705,7.3496,-2.6177,-9.4369,-9.702,-10.097,0.52601
2016-02-19T13:00:54.720000Z,machine1,6.6379,-1.1363,6.5205,3.122,6.7042,-3.7052,-7.4512,2.2378,-15.073,2.659
2016-02-19T13:02:03.840000Z,machine1,7.6664,-1.0855,6.6695,4.1318,7.2748,-3.4487,-12.002,-2.0596,-13.76,-1.1371
2016-02-19T13:03:12.960000Z,machine1,8.1306,-0.23997,5.9148,7.544,7.8116,-3.5909,-10.329,0.97218,-12.193,3.933
2016-02-19T13:04:22.080000Z,machine1,9.7259,0.10579,4.0422,8.6306,7.7441,-4.3592,-8.0415,1.6595,-9.8867,4.3446
2016-02-19T13:05:31.200000Z,machine1,9.4812,0.58773,3.8313,8.2602,7.2579,-5.2609,-9.034,-0.74962,-8.9791,4.561
2016-02-19T13:06:40.320000Z,machine1,5.8303,1.456,3.9175,6.0495,7.1144,-4.2756,-10.42,-0.61181,-6.9955,3.3009
2016-02-19T13:07:49.440000Z,machine1,7.0001,0.61085,3.5204,5.5175,6.885,-4.4019,-9.2692,3.3076,-6.4921,3.8637
2016-02-19T13:08:58.560000Z,machine1,7.7502,0.81861,3.8074,4.0689,5.8965,-4.7367,-11.424,0.53296,-6.8635,-3.0349
2016-02-19T13:10:07.680000Z,machine1,9.124,-1.3005,3.9697,5.6794,5.2855,-4.1406,-10.281,1.3836,-9.4383,-5.1882
2016-02-19T13:11:16.800000Z,machine1,13.566,-1.4237,4.2976,8.2308,6.6934,-6.1003,-12.017,1.3379,-10.475,-3.5978
2016-02-19T13:12:25.920000Z,machine1,13.466,0.87669,4.1147,7.6109,6.5327,-6.9271,-12.764,4.676,-6.6699,-1.0308
2016-02-19T13:13:35.040000Z,machine1,13.751,2.1395,3.8649,7.32,5.0852,-6.2721,-13.445,8.7259,-13.208,-0.64883
2016-02-19T13:14:44.160000Z,machine1,8.6996,1.2323,4.8952,6.6755,7.1758,-3.2541,-11.445,1.1273,-9.3446,2.2636
2016-02-19T13:15:53.280000Z,machine1,8.4387,0.70018,3.5577,6.8463,5.9813,-3.5931,-10.61,-5.193,-9.3792,12.388
2016-02-19T13:17:02.400000Z,machine1,8.6219,0.91162,5.9816,5.3539,7.561,-3.2139,-16.322,3.2707,-12.377,2.873
2016-02-19T13:18:11.520000Z,machine1,8.8231,-0.61675,5.3697,7.6205,6.6118,-4.177,-13.166,-2.5959,-11.482,-4.9656
2016-02-19T13:19:20.640000Z,machine1,10.433,-1.23,5.5061,6.5304,7.3535,-3.6429,-10.015,-6.8349,-9.7991,2.9625
2016-02-19T13:20:29.760000Z,machine1,8.8762,-1.3778,5.2456,5.7375,6.8411,-4.358,-8.8472,-6.4646,-9.2198,-0.4647
2016-02-19T13:21:38.880000Z,machine1,7.1824,-0.78227,5.309,5.3239,6.4273,-4.6816,-6.7974,-3.2642,-8.9934,1.0615
2016-02-19T13:22:48.000000Z,machine1,7.0312,-0.42427,5.2141,5.9738,7.2556,-4.5739,-5.3622,-3.6993,-10.447,0.9063
2016-02-19T13:23:57.120000Z,machine1,7.971,1.0745,4.9876,5.6542,6.9001,-3.4315,-6.8212,-3.675,-9.8975,-1.8607
2016-02-19T13:25:06.240000Z,machine1,9.6827,2.0545,5.149,6.3235,7.3904,-3.1451,-9.1022,0.12245,-10.071,-6.8942
2016-02-19T13:26:15.360000Z,machine1,10.617,1.5913,4.4751,6.2975,7.0063,-3.7165,-11.413,6.6275,-8.8238,-4.5836
2016-02-19T13:27:24.480000Z,machine1,10.823,1.7686,4.4088,7.8423,7.445,-3.8596,-10.064,9.2053,-13.357,-2.6989
2016-02-19T13:28:33.600000Z,machine1,11.435,2.0371,3.3969,7.8022,6.7253,-4.9689,-7.7404,-3.1677,-11.919,-3.0075
2016-02-19T13:29:42.720000Z,machine1,12.491,0.97489,2.3119,7.9646,7.0036,-5.8001,-16.914,-3.5345,-12.633,-3.8594
2016-02-19T13:30:51.840000Z,machine1,11.327,0.34921,2.8986,6.34,6.7874,-5.2791,-9.923,5.333,-9.3996,-8.888
2016-02-19T13:32:00.960000Z,machine1,8.9987,-0.94703,3.1996,7.3124,6.8662,-3.2845,-10.435,-6.6022,-9.4628,-2.9639
2016-02-19T13:33:10.080000Z,machine1,7.3564,-1.6003,3.1621,5.9949,5.8038,-4.4244,-9.2487,1.4405,-12.518,3.8755
2016-02-19T13:34:19.200000Z,machine1,8.3096,-1.2413,4.8656,5.3446,6.8793,-5.1368,-9.5629,-0.96419,-15.87,0.50736
2016-02-19T13:35:28.320000Z,machine1,10.79,-0.030883,5.4393,7.5274,7.4436,-6.133,-11.339,0.36277,-12.827,1.1007
2016-02-19T13:36:37.440000Z,machine1,10.301,0.70697,4.6042,6.8764,6.9881,-4.6639,-9.528,0.77564,-12.074,3.8487
2016-02-19T13:37:46.560000Z,machine1,8.1531,0.45584,3.0049,4.9344,6.4955,-4.4285,-9.1235,-1.4506,-10.532,3.6795
2016-02-19T13:38:55.680000Z,machine1,6.1385,0.092704,5.1612,6.8037,6.7184,-4.0614,-9.641,0.30287,-8.2681,4.9711
2016-02-19T13:40:04.800000Z,machine1,6.5833,-0.42185,4.39,5.8748,6.9182,-3.8381,-9.4605,0.24202,-6.5164,4.6805
2016-02-19T13:41:13.920000Z,machine1,8.0814,-0.60262,5.1481,6.1507,6.3587,-4.2988,-10.79,0.34106,-6.7404,3.4233
2016-02-19T13:42:23.040000Z,machine1,8.2788,-1.0588,5.0185,5.7635,6.3903,-4.4356,-9.1444,3.0736,-7.8507,-4.1212
2016-02-19T13:43:32.160000Z,machine1,9.2035,-0.79298,3.9483,6.9183,5.8563,-4.3925,-10.805,2.9973,-10.828,-4.1083
2016-02-19T13:44:41.280000Z,machine1,12.465,-0.92674,4.0561,7.8621,6.1683,-6.46,-11.503,1.9946,-10.259,-4.1528
2016-02-19T13:45:50.400000Z,machine1,13.892,-0.68212,3.5552,7.2396,5.4557,-7.0335,-12.367,2.3116,-8.7771,0.36265
2016-02-19T13:46:59.520000Z,machine1,11.913,1.2779,2.9804,8.0492,5.8174,-6.278,-12.973,7.0246,-13.687,-1.3776
2016-02-19T13:48:08.640000Z,machine1,9.518,1.6869,3.43,7.794,6.1197,-4.6321,-10.656,4.3531,-10.04,-2.3883
2016-02-19T13:49:17.760000Z,machine1,9.4595,1.7774,3.815,6.8218,6.1821,-3.6109,-10.177,-2.6996,-10.565,10.552
2016-02-19T13:50:26.880000Z,machine1,8.9573,1.5415,4.0959,7.0091,6.6863,-5.1924,-14.279,-3.87,-11.034,-0.21301
2016-02-19T13:51:36.000000Z,machine1,8.9504,0.42003,3.8482,7.3577,6.6049,-4.2926,-14.066,3.5288,-11.214,-1.2021
2016-02-19T13:52:45.120000Z,machine1,9.6644,-0.073226,4.63,6.4646,6.6746,-4.3632,-11.816,-6.8271,-9.5598,-0.9498
2016-02-19T13:53:54.240000Z,machine1,8.7777,0.029555,4.978,7.2667,6.6173,-3.4884,-9.1199,-5.4655,-9.0857,-0.29172
2016-02-19T13:55:03.360000Z,machine1,7.1849,0.84685,4.4568,6.2055,6.4347,-3.5846,-8.0293,-5.2611,-9.2638,-0.079325
2016-02-19T13:56:12.480000Z,machine1,6.7904,0.82858,4.6414,6.7145,6.8762,-3.6637,-6.6033,-2.7975,-10.07,2.2299
2016-02-19T13:57:21.600000Z,machine1,6.7847,1.4566,4.3808,6.1622,6.5671,-4.0953,-5.6946,-2.2399,-10.055,1.975
